created_at,source,original_text,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,screen_name,followers_count,friends_count,hashtags,user_mentions,place
Sat Jun 19 04:00:00 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,,,"PRO, Hyderabad, Ministry of Defence",dprohyd,7411,99,"[{'text': 'COVID19', 'indices': [71, 79]}, {'text': 'Unite2FightCorona', 'indices': [91, 109]}]",[],"Hyderabad, India"
Sat Jun 19 04:00:01 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","""Africa is in the midst of a full-blown third wave,"" @MoetiTshidi said. ""The sobering trajectory of surging cases should draw everyone to urgent action. 

“We've seen, in India and elsewhere, how quickly Covid-19 can rebound and overwhelm health systems""
https://t.co/CemRZeIDYr",0.14444444444444446,0.19999999999999998,en,318.0,297.0,Swana,indigenizeit,488,2066,[],"[{'screen_name': 'TelGlobalHealth', 'name': 'Telegraph Global Health Security', 'id': 1149218984346230784, 'id_str': '1149218984346230784', 'indices': [3, 19]}, {'screen_name': 'MoetiTshidi', 'name': 'Dr Matshidiso Moeti', 'id': 2412739760, 'id_str': '2412739760', 'indices': [74, 86]}]",
Sat Jun 19 04:00:10 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Top question asked right now: what to do about J&amp;J 1-shot #COVID19 vaccine &amp; rise of #DeltaVariant? Not medical advice: lots of immunologists are hypothesizing &amp; predicting mixing vaccines of different types could yield equal/better response. Trials TBD.🧵
https://t.co/Hd1l6hWo44",0.19642857142857142,0.4089285714285714,en,459.0,200.0,Ana Elisa WEAR A MASK Fuentes,anaelisafoto,3897,4908,"[{'text': 'COVID19', 'indices': [78, 86]}, {'text': 'DeltaVariant', 'indices': [109, 122]}]","[{'screen_name': 'DrEricDing', 'name': 'Eric Feigl-Ding', 'id': 18831926, 'id_str': '18831926', 'indices': [3, 14]}]",In My Heart
Sat Jun 19 04:00:12 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,686.0,685.0,Syed Mohammad Hafiz,syedmh_,305,108,[],"[{'screen_name': 'shawajason', 'name': 'J. Shawa  جاسم الشوا', 'id': 431029718, 'id_str': '431029718', 'indices': [3, 14]}]",
Sat Jun 19 04:00:20 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,686.0,686.0,Da Vinci Lily plis spook me🔞,azamjauhari_,781,1606,[],"[{'screen_name': 'shawajason', 'name': 'J. Shawa  جاسم الشوا', 'id': 431029718, 'id_str': '431029718', 'indices': [3, 14]}]",Teyvat
Sat Jun 19 04:00:23 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,0.0,0.0,en,,,Pune Vaccine Updater,PuneUpdater,89,0,[],[],
Sat Jun 19 04:00:23 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,686.0,687.0,🐼Ardy Satria😐,SonAldii,156,639,[],"[{'screen_name': 'shawajason', 'name': 'J. Shawa  جاسم الشوا', 'id': 431029718, 'id_str': '431029718', 'indices': [3, 14]}]",Dead End
Sat Jun 19 04:00:33 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,686.0,688.0,israel anjir 🇵🇸,alharithtoooo,152,162,[],"[{'screen_name': 'shawajason', 'name': 'J. Shawa  جاسم الشوا', 'id': 431029718, 'id_str': '431029718', 'indices': [3, 14]}]",
Sat Jun 19 04:01:26 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The #COVID19 virus is moving faster than the global distribution of vaccines. To end the pandemic, our shared goal must be to vaccinate at least 70% of the world’s population by the time the @G7 meets again in 🇩🇪 next year. To do that, we need 11 billion doses. #VaccinEquity https://t.co/l6CIzi2ruu",-0.09999999999999999,0.13333333333333333,en,662.0,330.0,דוד David Preiss,DavidDPreiss,2501,240,"[{'text': 'COVID19', 'indices': [18, 26]}]","[{'screen_name': 'DrTedros', 'name': 'Tedros Adhanom Ghebreyesus', 'id': 189868631, 'id_str': '189868631', 'indices': [3, 12]}]",Chile
Sat Jun 19 04:01:26 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","🚨Africa is ""in the midst of a full-blown third wave"" of coronavirus, the head of @WHOAFRO has warned

Cases have risen across the continent by more than 20% and deaths have also risen by 15% in the last week

@jriggers reports ~ 🧵
https://t.co/CRDhqPHFWM",0.16666666666666666,0.18888888888888888,en,644.0,723.0,KDOrganizer,KDOgGetPOd,106,1234,[],"[{'screen_name': 'TelGlobalHealth', 'name': 'Telegraph Global Health Security', 'id': 1149218984346230784, 'id_str': '1149218984346230784', 'indices': [3, 19]}, {'screen_name': 'WHOAFRO', 'name': 'WHO African Region', 'id': 544389588, 'id_str': '544389588', 'indices': [102, 110]}]",
Sat Jun 19 04:01:47 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","As of June 17th, T&amp;T has administered 201,313 doses of a WHO-approved #COVID19 vaccine. The country has approximately 56% of available stock remaining.

In Tobago, that number is lower at 15% (June 17th) with 3,000 Sinopharm doses arriving on Monday.

https://t.co/9NsIhQXxpU https://t.co/cVGwSlnmxl",0.0,0.5,en,169.0,47.0,Sasha,CaribbeanAccent,2247,2487,"[{'text': 'COVID19', 'indices': [87, 95]}]","[{'screen_name': 'KalainH', 'name': 'Kalain Hosein', 'id': 577607285, 'id_str': '577607285', 'indices': [3, 11]}]",Trinidad
Sat Jun 19 04:02:13 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,,,Laura Fragiacomo (she/her),laurafragiacomo,375,899,[],"[{'screen_name': 'SherineGu', 'name': 'Sherine Guirguis', 'id': 452538628, 'id_str': '452538628', 'indices': [13, 23]}]","Bangkok, Thailand"
Sat Jun 19 04:02:28 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,,,Valastrius,Valastrius,112,276,[],[],"Armenelos the Golden, on fire"
Sat Jun 19 04:02:33 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,688.0,690.0,Saphira,siti_safirah,166,294,[],"[{'screen_name': 'shawajason', 'name': 'J. Shawa  جاسم الشوا', 'id': 431029718, 'id_str': '431029718', 'indices': [3, 14]}]",Beranang
Sat Jun 19 04:02:35 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","We are dying! Ugandans need the world to stand with them. We need oxygen, PPEs, #COVID19 vaccines and money to pay our over-stretched health workers.
World, we need each other! 

Oxygen failure kills 30 Covid patients at Mulago  https://t.co/o1K0IUGf6Z via @DailyMonitor",-0.23645833333333335,0.3375,en,997.0,560.0,GIVE WORLD THAT PUBLIC-FUNDED VAX NOW DR SARAH,fiorbhlasta,651,3455,"[{'text': 'COVID19', 'indices': [101, 109]}]","[{'screen_name': 'Winnie_Byanyima', 'name': 'Winnie Byanyima', 'id': 355696940, 'id_str': '355696940', 'indices': [3, 19]}]",
Sat Jun 19 04:02:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,0.0,0.0,en,,,Pune Vaccine Updater,PuneUpdater,89,0,[],[],
Sat Jun 19 04:02:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,0.0,0.0,en,,,Pune Vaccine Updater,PuneUpdater,89,0,[],[],
Sat Jun 19 04:02:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,0.0,0.0,en,,,Pune Vaccine Updater,PuneUpdater,89,0,[],[],
Sat Jun 19 04:02:43 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,0.0,0.0,en,,,Pune Vaccine Updater,PuneUpdater,89,0,[],[],
Sat Jun 19 04:02:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,0.0,0.0,en,,,Pune Vaccine Updater,PuneUpdater,89,0,[],[],
Sat Jun 19 04:02:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,0.0,0.0,en,,,Pune Vaccine Updater,PuneUpdater,89,0,[],[],
Sat Jun 19 04:02:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,0.0,0.0,en,,,Pune Vaccine Updater,PuneUpdater,89,0,[],[],
Sat Jun 19 04:02:43 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,0.0,0.0,en,,,Pune Vaccine Updater,PuneUpdater,89,0,[],[],
Sat Jun 19 04:02:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,0.0,0.0,en,,,Pune Vaccine Updater,PuneUpdater,89,0,[],[],
Sat Jun 19 04:02:54 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","✅Vaccines Save Lives! 
They are an important tool to help us stop this #COVID19 pandemic.

#Unite2FightCorona 
#IndiaFightsCorona  
#JanAndolan 
#StaySafeStayHealthy https://t.co/C0WrMD3wVX",0.4,1.0,en,1.0,1.0,PRO Defence Tezpur (Assam/Arunachal Pradesh),ProAssam,9627,41,"[{'text': 'COVID19', 'indices': [84, 92]}, {'text': 'Unite2FightCorona', 'indices': [104, 122]}]","[{'screen_name': 'dprohyd', 'name': 'PRO, Hyderabad, Ministry of Defence', 'id': 3774128121, 'id_str': '3774128121', 'indices': [3, 11]}]","Tezpur, Assam, India"
Sat Jun 19 04:03:43 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,0.0,0.0,en,,,Pune Vaccine Updater,PuneUpdater,89,0,[],[],
Sat Jun 19 04:03:49 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,689.0,691.0,Lonesome,lonesomene,45,147,[],"[{'screen_name': 'shawajason', 'name': 'J. Shawa  جاسم الشوا', 'id': 431029718, 'id_str': '431029718', 'indices': [3, 14]}]",
Sat Jun 19 04:03:56 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,,,The ASEAN Post,theaseanpost,4778,273,"[{'text': 'poorercountries', 'indices': [10, 26]}, {'text': 'suspend', 'indices': [37, 45]}, {'text': 'immunisation', 'indices': [46, 59]}, {'text': 'lack', 'indices': [67, 72]}, {'text': 'vaccines', 'indices': [76, 85]}, {'text': 'COVID19', 'indices': [87, 95]}, {'text': 'Pandemic', 'indices': [96, 105]}, {'text': 'Crisis', 'indices': [106, 113]}]",[],Kuala Lumpur
Sat Jun 19 04:04:00 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""The global failure to share vaccines equitably is fueling a two-track #COVID19 pandemic that is now taking its toll on some of the world’s poorest and most vulnerable people.""

-@WHO Director-General @DrTedros at today's #coronavirus
briefing. #ACTogether #VaccinEquity https://t.co/IVB2gr4Oe6",-0.07916666666666668,0.325,en,15.0,4.0,Zainab Musa,zainnoted,501,219,"[{'text': 'COVID19', 'indices': [80, 88]}]","[{'screen_name': 'GHS', 'name': 'Global Health Strategies', 'id': 201421060, 'id_str': '201421060', 'indices': [3, 7]}]",📍Hadhwanaag
Sat Jun 19 04:04:04 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","How do we know #COVID19 vaccines are safe?

CDC &amp; @US_FDA have safety monitoring systems to make sure every vaccine is as safe as possible. One system, VAERS, records adverse events from patients and doctors and can signal a potential safety issue. More: https://t.co/xSe61xdKcE. https://t.co/MEreGYnKPK",0.3333333333333333,0.7314814814814815,en,119.0,67.0,Erika,padakitty,1628,485,"[{'text': 'COVID19', 'indices': [27, 35]}]","[{'screen_name': 'CDCgov', 'name': 'CDC', 'id': 146569971, 'id_str': '146569971', 'indices': [3, 10]}, {'screen_name': 'US_FDA', 'name': 'U.S. FDA', 'id': 208120290, 'id_str': '208120290', 'indices': [66, 73]}]",
Sat Jun 19 04:04:06 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","🚨Africa is ""in the midst of a full-blown third wave"" of coronavirus, the head of @WHOAFRO has warned

Cases have risen across the continent by more than 20% and deaths have also risen by 15% in the last week

@jriggers reports ~ 🧵
https://t.co/CRDhqPHFWM",0.16666666666666666,0.18888888888888888,en,644.0,724.0,Bev Think Pink,beverlynewman1,190,867,[],"[{'screen_name': 'TelGlobalHealth', 'name': 'Telegraph Global Health Security', 'id': 1149218984346230784, 'id_str': '1149218984346230784', 'indices': [3, 19]}, {'screen_name': 'WHOAFRO', 'name': 'WHO African Region', 'id': 544389588, 'id_str': '544389588', 'indices': [102, 110]}]",Bristol
Sat Jun 19 04:04:27 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,,,Sunil Dhoundiyal,IndiaHaiYeIndia,5,7,"[{'text': 'coronavirus', 'indices': [50, 62]}]","[{'screen_name': 'TelGlobalHealth', 'name': 'Telegraph Global Health Security', 'id': 1149218984346230784, 'id_str': '1149218984346230784', 'indices': [0, 16]}, {'screen_name': 'WHOAFRO', 'name': 'WHO African Region', 'id': 544389588, 'id_str': '544389588', 'indices': [17, 25]}, {'screen_name': 'jriggers', 'name': 'Jennifer Rigby', 'id': 174663886, 'id_str': '174663886', 'indices': [26, 35]}]",
Sat Jun 19 04:04:35 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dr Moeti is head of WHO in Africa, and one of the best public health experts and leaders I know. Hers is a desperate request for vaccines to Africa. We plead with Germany and the UK to lift patent restrictions and urgently transfer technology to enable production in Africa.",0.13333333333333333,0.45555555555555555,en,528.0,265.0,Maria Robinson,MariaRo70677025,23,66,[],"[{'screen_name': 'globalhlthtwit', 'name': 'Anthony Costello', 'id': 83440337, 'id_str': '83440337', 'indices': [3, 18]}]",
Sat Jun 19 04:04:43 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,0.0,0.0,en,,,Pune Vaccine Updater,PuneUpdater,89,0,[],[],
Sat Jun 19 04:04:57 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,,,Abhishek Madankar,AbhishekMadank3,58,173,[],[],"Nagpur, India"
Sat Jun 19 04:05:03 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,0.0,0.0,en,,,Pune Vaccine Updater,PuneUpdater,89,0,[],[],
Sat Jun 19 04:05:07 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Vax Nevada Days: The state is launching the new initiative as an incentive for Nevadans to get #COVID19 vaccines and reward those who've been #Vaccinated. $5 million in cash and college tuition available including a $1 million grand prize. Info at https://t.co/75zI7PrrYe.

#Vegas https://t.co/zQ2mZ4P1dh",0.34545454545454546,0.6181818181818182,en,112.0,40.0,BacktoLifeSNV,backtolifeSNV,61,124,"[{'text': 'COVID19', 'indices': [114, 122]}]","[{'screen_name': 'ClarkCountyNV', 'name': 'Clark County Nevada', 'id': 33601080, 'id_str': '33601080', 'indices': [3, 17]}]","Clark County, NV"
Sat Jun 19 04:05:17 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Canadian vaccine advice: For those who received AstraZeneca as their first dose, NACI recommends that either Pfizer or Moderna mRNA vaccine should be offered as a second dose. Why isn’t Australia recommending the same? I suggest because feds failed to procure enough mRNA vaccine.",-0.05,0.25166666666666665,en,9.0,3.0,Artist trying to stay inspired 🌷 🌻 🌼 🌱 🌎 🐟,WJGunning,35330,35504,[],"[{'screen_name': 'FionaGrayPhD', 'name': 'Dr Fiona Gray', 'id': 965765022, 'id_str': '965765022', 'indices': [3, 16]}]",Gold Coast
Sat Jun 19 04:05:26 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","As per preliminary inquiry, the vaccines were not procured from the authorised sources. It is being investigated whether the vaccines were genuine or not:Dilip Sawant, Additional CP, North region on Mumbai housing society COVID19 vaccination drive scam https://t.co/ELC2h49a2i",0.4,0.5,en,199.0,24.0,Sadhuram Agrawal,AgrawalSadhuram,1099,2002,[],"[{'screen_name': 'ANI', 'name': 'ANI', 'id': 355989081, 'id_str': '355989081', 'indices': [3, 7]}]",Bangalore
Sat Jun 19 04:05:30 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","🚨Africa is ""in the midst of a full-blown third wave"" of coronavirus, the head of @WHOAFRO has warned

Cases have risen across the continent by more than 20% and deaths have also risen by 15% in the last week

@jriggers reports ~ 🧵
https://t.co/CRDhqPHFWM",0.16666666666666666,0.18888888888888888,en,645.0,723.0,Ziyech FC,RohitSawant09,230,267,[],"[{'screen_name': 'TelGlobalHealth', 'name': 'Telegraph Global Health Security', 'id': 1149218984346230784, 'id_str': '1149218984346230784', 'indices': [3, 19]}, {'screen_name': 'WHOAFRO', 'name': 'WHO African Region', 'id': 544389588, 'id_str': '544389588', 'indices': [102, 110]}]","Mumbai, India"
Sat Jun 19 04:05:31 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Okay. So only COVID19 vaccine is bad, according to Ducey. This man was praising mass vax clinics for months. Please note that @dougducey largely stopped tweeting about and promoting vaccines after one very important thing happened: he got *his* shot.",0.1068571428571429,0.7190476190476189,en,19.0,5.0,Professor Schenkel Dreams of a Healthy Planet,AlanSchenkel,897,598,[],"[{'screen_name': 'TheAngryEpi', 'name': 'Elizabeth Jacobs, PhD 🏴\u200d☠️', 'id': 1334323014981144577, 'id_str': '1334323014981144577', 'indices': [3, 15]}]",Colorado
Sat Jun 19 04:05:40 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,,,ashley,demonicowgirl,951,236,[],[],she/her • 22
Sat Jun 19 04:06:19 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Canadian vaccine advice: For those who received AstraZeneca as their first dose, NACI recommends that either Pfizer or Moderna mRNA vaccine should be offered as a second dose. Why isn’t Australia recommending the same? I suggest because feds failed to procure enough mRNA vaccine.",-0.05,0.25166666666666665,en,10.0,4.0,🦦Ebony McKenna / Ebony Oaten,WriterEbony,1041,893,[],"[{'screen_name': 'FionaGrayPhD', 'name': 'Dr Fiona Gray', 'id': 965765022, 'id_str': '965765022', 'indices': [3, 16]}]",Unceded Wurundjeri land-Melbs
Sat Jun 19 04:06:20 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Israel is helping save Palestinian lives.

While the Palestinian Authority has full responsibility for Palestinian healthcare in the West Bank and Gaza under the 1995 Oslo II Accords, Israel is sending more than 1 million vaccine doses to help it fight #COVID19.

#ThisIsIsrael https://t.co/2AVbEQjpCq",0.425,0.525,en,87.0,28.0,joyce a cole,joyceacole4,25,261,[],"[{'screen_name': 'AIPAC', 'name': 'AIPAC', 'id': 15987296, 'id_str': '15987296', 'indices': [3, 9]}]",
Sat Jun 19 04:06:24 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days. The pace of vaccination (per capita) is up there with the fastest in the world. 

Way to go, Ontario.

Kenojuak Ashevak's Iqalutsiavak (Beautiful Fish) https://t.co/xO2WleW4j2",0.3375,0.725,en,2282.0,172.0,Ruth Madoc-Jones,Rmj0101,322,678,"[{'text': 'COVID19', 'indices': [25, 33]}]","[{'screen_name': 'BogochIsaac', 'name': 'Isaac Bogoch', 'id': 1093695069176000512, 'id_str': '1093695069176000512', 'indices': [3, 15]}]",
Sat Jun 19 04:06:34 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,,,Clearsighting,Clearsighting1,71,334,"[{'text': 'Taiwan', 'indices': [0, 7]}, {'text': 'BioNTech', 'indices': [14, 23]}, {'text': 'Germany', 'indices': [66, 74]}, {'text': 'China', 'indices': [84, 90]}, {'text': 'CCP', 'indices': [91, 95]}]",[],
Sat Jun 19 04:06:38 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Science, collaboration, $€¥, volunteers, patients, doctors, families, communities,false starts, persistence…a huge amt of work from dedicated people 🌍

This is why we have several safe &amp; effective #COVID19 vaccines

Let’s get them to those who need them most, now.  @WHO #COVAX",0.4,0.54,en,30.0,5.0,Alfredo Torres,Alfredo13623253,0,52,[],"[{'screen_name': 'mvankerkhove', 'name': 'Maria Van Kerkhove', 'id': 2178775035, 'id_str': '2178775035', 'indices': [3, 16]}]",
Sat Jun 19 04:06:39 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","You’ve got the questions, experts have got the answers. Vaccines ke baare mein sahi jankaari ke liye, sirf #ExpertsKiSuno 

Learn more here: https://t.co/q86Rexp059
@MoHFW_INDIA @mygovindia https://t.co/gyNN2fF3rT",0.5,0.5,en,185.0,36.0,snow bone,imnightmare7,44,856,"[{'text': 'ExpertsKiSuno', 'indices': [125, 139]}]","[{'screen_name': 'YouTubeIndia', 'name': 'YouTube India', 'id': 180380465, 'id_str': '180380465', 'indices': [3, 16]}]","Gujarat, India"
Sat Jun 19 04:06:40 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""Africa is in the midst of a full-blown third wave,"" @MoetiTshidi said. ""The sobering trajectory of surging cases should draw everyone to urgent action. 

“We've seen, in India and elsewhere, how quickly Covid-19 can rebound and overwhelm health systems""
https://t.co/CemRZeIDYr",0.14444444444444446,0.19999999999999998,en,319.0,298.0,Tom,MathsterVakkas,467,545,[],"[{'screen_name': 'TelGlobalHealth', 'name': 'Telegraph Global Health Security', 'id': 1149218984346230784, 'id_str': '1149218984346230784', 'indices': [3, 19]}, {'screen_name': 'MoetiTshidi', 'name': 'Dr Matshidiso Moeti', 'id': 2412739760, 'id_str': '2412739760', 'indices': [74, 86]}]","New York, USA"
Sat Jun 19 04:06:40 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Breaking: 410,000 Moderna #COVID19 vaccines will be delivered by China Airline's cargo flight from Luxembourg tonight and could arrive in #Taiwan as early as tomorrow afternoon at 3:20 pm, according to Apple Daily Taiwan. https://t.co/cVwVUuVavo",0.05,0.15,en,27.0,8.0,🦦,ikytar,208,376,"[{'text': 'COVID19', 'indices': [46, 54]}]","[{'screen_name': 'WilliamYang120', 'name': 'William Yang', 'id': 365216346, 'id_str': '365216346', 'indices': [3, 18]}]",
Sat Jun 19 04:06:59 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1/5 Canada’s National Advisory Committee on Immunization has updated its recommendations on first and second doses of #COVID19 vaccines based on the latest scientific evidence and expert opinion. https://t.co/ienLyI1bkR,0.25,0.41111111111111115,en,58.0,35.0,Bill Wallace,billisdoing,553,854,[],"[{'screen_name': 'GovCanHealth', 'name': 'Health Canada and PHAC', 'id': 36375825, 'id_str': '36375825', 'indices': [3, 16]}]","Wurundjeri Land, Australia"
Sat Jun 19 04:07:01 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days. The pace of vaccination (per capita) is up there with the fastest in the world. 

Way to go, Ontario.

Kenojuak Ashevak's Iqalutsiavak (Beautiful Fish) https://t.co/xO2WleW4j2",0.3375,0.725,en,2284.0,173.0,Audrey Zettl,ZettlAudrey,544,1750,"[{'text': 'COVID19', 'indices': [25, 33]}]","[{'screen_name': 'BogochIsaac', 'name': 'Isaac Bogoch', 'id': 1093695069176000512, 'id_str': '1093695069176000512', 'indices': [3, 15]}]","Regina, Saskatchewan"
Sat Jun 19 04:07:15 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Canadian vaccine advice: For those who received AstraZeneca as their first dose, NACI recommends that either Pfizer or Moderna mRNA vaccine should be offered as a second dose. Why isn’t Australia recommending the same? I suggest because feds failed to procure enough mRNA vaccine.",-0.05,0.25166666666666665,en,11.0,5.0,💧🌱Jane 🔥Wrong Anti-fascist 🌱💧🐀,wrong_jane,848,1189,[],"[{'screen_name': 'FionaGrayPhD', 'name': 'Dr Fiona Gray', 'id': 965765022, 'id_str': '965765022', 'indices': [3, 16]}]",
Sat Jun 19 04:07:20 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","14,634 organisations have applied to get Sinopharm’s Covilo vaccine to inoculate 4,545,272 staff as an alternative to the government’s Sinovac and AstraZeneca vaccines. #Sinopharm #covid19 #vaccine #ThailandNews #TheNationThailand

https://t.co/BLvQUlo3ZR",0.0,0.0,en,6.0,2.0,อาจารย์ เอ็ม เวย์น บราวน์,M_Wayne_Brown,51,7,[],"[{'screen_name': 'Thenationth', 'name': 'TheNationThailand', 'id': 18921618, 'id_str': '18921618', 'indices': [3, 15]}]","Bangkok, Thailand"
Sat Jun 19 04:07:24 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","We are dying! Ugandans need the world to stand with them. We need oxygen, PPEs, #COVID19 vaccines and money to pay our over-stretched health workers.
World, we need each other! 

Oxygen failure kills 30 Covid patients at Mulago  https://t.co/o1K0IUGf6Z via @DailyMonitor",-0.23645833333333335,0.3375,en,998.0,561.0,Bismarck Erisah 🔱 🇺🇬🇬🇧,bismarckerisah,38404,8175,"[{'text': 'COVID19', 'indices': [101, 109]}]","[{'screen_name': 'Winnie_Byanyima', 'name': 'Winnie Byanyima', 'id': 355696940, 'id_str': '355696940', 'indices': [3, 19]}]","Kampala, Uganda 🌍"
Sat Jun 19 04:07:27 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,693.0,693.0,cait˖*°࿐,sapphichaos,1023,518,[],"[{'screen_name': 'shawajason', 'name': 'J. Shawa  جاسم الشوا', 'id': 431029718, 'id_str': '431029718', 'indices': [3, 14]}]",tired lesbian — she/her 18
